time,time_sim,age_sim,hour_sim,arm_selected,reward
2024-01-20 23:15:12,2024-01-21 10:00:31,114,10,option3,0
2024-01-20 23:15:13,2024-01-22 04:00:13,70,4,option2,0
2024-01-20 23:15:13,2024-01-22 02:00:46,68,2,option3,1
2024-01-20 23:15:14,2024-01-21 17:00:52,32,17,option1,0
2024-01-20 23:15:15,2024-01-21 22:00:18,114,22,option3,1
2024-01-20 23:15:15,2024-01-22 07:00:36,30,7,option3,1
2024-01-20 23:15:16,2024-01-22 13:00:28,62,13,option3,1
2024-01-20 23:15:16,2024-01-22 06:00:20,83,6,option3,1
2024-01-20 23:15:17,2024-01-21 23:00:18,118,23,option3,1
2024-01-20 23:15:17,2024-01-21 21:00:51,78,21,option3,1
2024-01-20 23:15:18,2024-01-21 15:00:07,48,15,option3,1
2024-01-20 23:15:18,2024-01-22 04:00:57,39,4,option3,1
2024-01-20 23:15:19,2024-01-21 18:00:05,27,18,option1,0
2024-01-20 23:15:19,2024-01-22 10:00:00,50,10,option3,1
2024-01-20 23:15:20,2024-01-21 14:00:31,63,14,option2,0
2024-01-20 23:15:21,2024-01-22 06:00:26,31,6,option3,1
2024-01-20 23:15:21,2024-01-22 01:00:07,110,1,option3,1
2024-01-20 23:15:22,2024-01-21 18:00:03,76,18,option3,1
2024-01-20 23:15:22,2024-01-22 01:00:47,53,1,option3,1
2024-01-20 23:15:23,2024-01-22 10:00:36,59,10,option1,0
2024-01-20 23:15:23,2024-01-22 00:00:48,92,0,option2,0
2024-01-20 23:15:24,2024-01-21 16:00:08,114,16,option3,1
2024-01-20 23:15:24,2024-01-22 13:00:53,87,13,option3,1
2024-01-20 23:15:25,2024-01-22 00:00:55,94,0,option1,0
2024-01-20 23:15:25,2024-01-22 01:00:10,95,1,option1,0
2024-01-20 23:15:26,2024-01-22 02:00:06,39,2,option2,0
2024-01-20 23:15:26,2024-01-22 10:00:50,108,10,option3,0
2024-01-20 23:15:27,2024-01-22 07:00:33,8,7,option1,0
2024-01-20 23:15:27,2024-01-21 17:00:50,30,17,option2,0
2024-01-20 23:15:28,2024-01-22 08:00:14,64,8,option1,0
2024-01-20 23:15:28,2024-01-22 13:00:36,61,13,option2,0
2024-01-20 23:15:29,2024-01-22 04:00:39,6,4,option1,0
2024-01-20 23:15:29,2024-01-21 16:00:39,27,16,option1,0
2024-01-20 23:15:30,2024-01-21 15:00:12,82,15,option3,1
2024-01-20 23:15:31,2024-01-22 13:00:18,106,13,option3,1
2024-01-20 23:15:31,2024-01-21 20:00:47,15,20,option2,1
2024-01-20 23:15:32,2024-01-21 20:00:59,76,20,option3,1
2024-01-20 23:15:33,2024-01-22 00:00:32,99,0,option1,0
2024-01-20 23:15:33,2024-01-22 03:00:12,82,3,option3,1
2024-01-20 23:15:34,2024-01-21 14:00:46,49,14,option1,0
2024-01-20 23:15:34,2024-01-21 20:00:50,3,20,option3,1
2024-01-20 23:15:35,2024-01-21 16:00:36,97,16,option3,0
2024-01-20 23:15:35,2024-01-21 18:00:12,24,18,option3,0
2024-01-20 23:15:36,2024-01-21 21:00:05,62,21,option2,0
2024-01-20 23:15:36,2024-01-22 09:00:00,82,9,option3,1
2024-01-20 23:15:36,2024-01-21 23:00:20,64,23,option2,0
2024-01-20 23:15:37,2024-01-22 14:00:40,34,14,option3,1
2024-01-20 23:15:38,2024-01-21 10:00:46,37,10,option3,1
2024-01-20 23:15:38,2024-01-21 17:00:11,117,17,option3,1
2024-01-20 23:15:39,2024-01-21 17:00:54,26,17,option2,0
2024-01-20 23:15:39,2024-01-22 07:00:29,60,7,option1,0
2024-01-20 23:15:40,2024-01-22 06:00:51,107,6,option3,0
2024-01-20 23:15:40,2024-01-22 05:00:03,16,5,option2,0
2024-01-20 23:15:41,2024-01-22 03:00:08,72,3,option3,1
2024-01-20 23:15:41,2024-01-21 11:00:14,17,11,option1,0
2024-01-20 23:15:42,2024-01-21 20:00:58,26,20,option1,0
2024-01-20 23:15:42,2024-01-21 18:00:10,44,18,option3,0
2024-01-20 23:15:43,2024-01-21 16:00:39,117,16,option3,1
2024-01-20 23:15:43,2024-01-22 02:00:14,54,2,option3,1
2024-01-20 23:15:44,2024-01-21 19:00:05,105,19,option3,1
2024-01-20 23:15:44,2024-01-22 12:00:47,53,12,option3,1
2024-01-20 23:15:45,2024-01-22 07:00:23,47,7,option3,1
2024-01-20 23:15:45,2024-01-22 09:00:03,60,9,option1,0
2024-01-20 23:15:45,2024-01-21 10:00:04,46,10,option3,1
2024-01-20 23:15:46,2024-01-22 04:00:31,42,4,option3,1
2024-01-20 23:15:46,2024-01-22 15:00:16,29,15,option1,0
2024-01-20 23:15:47,2024-01-21 16:00:40,107,16,option3,1
2024-01-20 23:15:47,2024-01-21 09:00:15,106,9,option3,0
2024-01-20 23:15:48,2024-01-22 21:00:05,47,21,option3,1
2024-01-20 23:15:48,2024-01-21 07:00:12,100,7,option3,1
2024-01-20 23:15:49,2024-01-21 13:00:26,55,13,option2,0
2024-01-20 23:15:49,2024-01-21 20:00:27,38,20,option3,1
2024-01-20 23:15:50,2024-01-22 04:00:27,26,4,option3,1
2024-01-20 23:15:50,2024-01-21 01:00:35,7,1,option1,0
2024-01-20 23:15:51,2024-01-21 19:00:18,44,19,option1,0
2024-01-20 23:15:51,2024-01-21 04:00:20,22,4,option1,1
2024-01-20 23:15:51,2024-01-22 11:00:29,64,11,option2,0
2024-01-20 23:15:52,2024-01-21 23:00:18,98,23,option2,0
2024-01-20 23:15:52,2024-01-21 11:00:18,105,11,option1,0
2024-01-20 23:15:53,2024-01-22 16:00:54,27,16,option3,1
2024-01-20 23:15:53,2024-01-21 13:00:23,7,13,option1,1
2024-01-20 23:15:54,2024-01-22 08:00:43,17,8,option2,1
2024-01-20 23:15:55,2024-01-21 15:00:08,93,15,option3,1
2024-01-20 23:15:55,2024-01-21 18:00:51,112,18,option3,1
2024-01-20 23:15:56,2024-01-22 04:00:01,34,4,option2,0
2024-01-20 23:15:57,2024-01-21 02:00:55,37,2,option3,1
2024-01-20 23:15:57,2024-01-21 17:00:13,117,17,option3,1
2024-01-20 23:15:58,2024-01-22 17:00:26,13,17,option2,1
2024-01-20 23:15:58,2024-01-21 21:00:58,76,21,option3,1
2024-01-20 23:15:59,2024-01-21 16:00:42,117,16,option2,0
2024-01-20 23:15:59,2024-01-21 14:00:21,68,14,option3,1
2024-01-20 23:16:00,2024-01-22 02:00:59,73,2,option3,1
2024-01-20 23:16:00,2024-01-22 19:00:56,98,19,option3,1
2024-01-20 23:16:01,2024-01-22 10:00:12,66,10,option2,0
2024-01-20 23:16:02,2024-01-21 18:00:05,83,18,option1,0
2024-01-20 23:16:02,2024-01-22 17:00:52,43,17,option3,1
2024-01-20 23:16:03,2024-01-21 07:00:43,39,7,option3,1
2024-01-20 23:16:03,2024-01-22 01:00:15,104,1,option3,1
2024-01-20 23:16:04,2024-01-22 10:00:40,94,10,option2,0
2024-01-20 23:16:04,2024-01-22 10:00:27,44,10,option3,1
2024-01-20 23:16:05,2024-01-22 20:00:57,13,20,option2,1
2024-01-20 23:16:05,2024-01-21 13:00:13,66,13,option3,1
2024-01-20 23:16:06,2024-01-22 07:00:12,46,7,option3,1
2024-01-20 23:16:06,2024-01-22 00:00:32,27,0,option3,1
2024-01-20 23:16:07,2024-01-21 19:00:06,110,19,option3,1
2024-01-20 23:16:07,2024-01-21 22:00:37,47,22,option3,1
2024-01-20 23:16:08,2024-01-22 11:00:23,77,11,option3,1
2024-01-20 23:16:09,2024-01-21 17:00:36,14,17,option2,1
2024-01-20 23:16:09,2024-01-21 23:00:33,13,23,option1,1
2024-01-20 23:16:10,2024-01-21 19:00:51,70,19,option3,1
2024-01-20 23:16:10,2024-01-22 04:00:51,58,4,option1,0
2024-01-20 23:16:11,2024-01-21 17:00:14,18,17,option1,0
2024-01-20 23:16:11,2024-01-22 09:00:14,40,9,option3,1
2024-01-20 23:16:12,2024-01-21 19:00:48,66,19,option1,0
2024-01-20 23:16:12,2024-01-21 18:00:43,95,18,option3,1
2024-01-20 23:16:13,2024-01-22 10:00:50,93,10,option2,0
2024-01-20 23:16:13,2024-01-22 03:00:02,0,3,option2,0
2024-01-20 23:16:14,2024-01-21 22:00:17,58,22,option3,1
2024-01-20 23:16:14,2024-01-21 20:00:13,0,20,option2,0
2024-01-20 23:16:15,2024-01-21 08:00:57,18,8,option2,1
2024-01-20 23:16:15,2024-01-21 06:00:22,89,6,option3,0
2024-01-20 23:16:16,2024-01-21 20:00:55,73,20,option3,1
2024-01-20 23:16:16,2024-01-22 10:00:21,63,10,option3,0
2024-01-20 23:16:17,2024-01-22 14:00:53,70,14,option2,0
2024-01-20 23:16:17,2024-01-21 18:00:18,43,18,option3,1
2024-01-20 23:16:18,2024-01-22 13:00:03,68,13,option2,0
2024-01-20 23:16:19,2024-01-21 17:00:57,90,17,option1,0
2024-01-20 23:16:19,2024-01-21 12:00:24,15,12,option1,0
2024-01-20 23:16:20,2024-01-21 15:00:37,76,15,option2,0
2024-01-20 23:16:20,2024-01-22 01:00:06,0,1,option1,0
2024-01-20 23:16:21,2024-01-21 15:00:13,86,15,option3,1
2024-01-20 23:16:21,2024-01-22 01:00:07,35,1,option3,1
2024-01-20 23:16:22,2024-01-22 19:00:47,54,19,option1,0
2024-01-20 23:16:22,2024-01-21 23:00:23,9,23,option1,0
2024-01-20 23:16:23,2024-01-21 10:00:46,26,10,option3,1
2024-01-20 23:16:23,2024-01-21 10:00:38,101,10,option2,0
2024-01-20 23:16:24,2024-01-22 04:00:02,48,4,option3,0
2024-01-20 23:16:24,2024-01-21 14:00:04,108,14,option3,0
2024-01-20 23:16:24,2024-01-21 05:00:23,107,5,option3,1
2024-01-20 23:16:25,2024-01-21 17:00:05,53,17,option3,1
2024-01-20 23:16:26,2024-01-21 18:00:38,20,18,option3,0
2024-01-20 23:16:26,2024-01-21 11:00:59,53,11,option1,0
2024-01-20 23:16:27,2024-01-22 08:00:22,19,8,option1,0
2024-01-20 23:16:27,2024-01-21 03:00:13,98,3,option2,1
2024-01-20 23:16:28,2024-01-21 12:00:58,35,12,option3,1
2024-01-20 23:16:28,2024-01-21 05:00:05,1,5,option2,0
2024-01-20 23:16:29,2024-01-22 06:00:40,6,6,option1,1
2024-01-20 23:16:29,2024-01-21 12:00:43,35,12,option3,1
2024-01-20 23:16:30,2024-01-21 14:00:14,94,14,option3,1
2024-01-20 23:16:30,2024-01-22 03:00:17,91,3,option2,0
2024-01-20 23:16:31,2024-01-21 15:00:09,12,15,option1,1
2024-01-20 23:16:31,2024-01-21 20:00:11,60,20,option3,1
2024-01-20 23:16:32,2024-01-22 09:00:51,15,9,option1,0
2024-01-20 23:16:32,2024-01-21 14:00:09,63,14,option3,1
2024-01-20 23:16:32,2024-01-22 12:00:36,39,12,option2,0
2024-01-20 23:16:33,2024-01-21 20:00:45,59,20,option3,1
2024-01-20 23:16:33,2024-01-21 11:00:09,25,11,option3,0
2024-01-20 23:16:34,2024-01-22 07:00:00,13,7,option1,0
2024-01-20 23:16:35,2024-01-22 01:00:27,100,1,option3,1
2024-01-20 23:16:35,2024-01-21 05:00:46,50,5,option3,1
2024-01-20 23:16:36,2024-01-22 03:00:37,26,3,option1,0
2024-01-20 23:16:36,2024-01-21 15:00:20,21,15,option2,1
2024-01-20 23:16:37,2024-01-21 10:00:32,1,10,option2,0
2024-01-20 23:16:37,2024-01-22 06:00:34,115,6,option3,1
2024-01-20 23:16:38,2024-01-21 19:00:05,23,19,option2,0
2024-01-20 23:16:38,2024-01-21 16:00:05,42,16,option3,1
2024-01-20 23:16:39,2024-01-21 20:00:37,55,20,option3,1
2024-01-20 23:16:39,2024-01-22 01:00:18,12,1,option3,0
2024-01-20 23:16:40,2024-01-22 02:00:16,40,2,option3,1
2024-01-20 23:16:41,2024-01-21 17:00:55,62,17,option3,1
2024-01-20 23:16:41,2024-01-21 23:00:19,21,23,option3,1
2024-01-20 23:16:42,2024-01-21 19:00:11,63,19,option3,1
2024-01-20 23:16:42,2024-01-22 04:00:09,107,4,option3,1
2024-01-20 23:16:43,2024-01-21 21:00:12,28,21,option1,0
2024-01-20 23:16:43,2024-01-21 23:00:50,109,23,option1,0
2024-01-20 23:16:44,2024-01-21 07:00:54,74,7,option2,0
2024-01-20 23:16:44,2024-01-22 04:00:30,88,4,option3,0
2024-01-20 23:16:45,2024-01-22 11:00:33,14,11,option1,0
2024-01-20 23:16:46,2024-01-21 17:00:50,29,17,option3,1
2024-01-20 23:16:46,2024-01-21 19:00:18,59,19,option3,1
2024-01-20 23:16:47,2024-01-21 10:00:32,48,10,option1,0
2024-01-20 23:16:47,2024-01-22 08:00:09,60,8,option2,0
2024-01-20 23:16:48,2024-01-21 05:00:00,18,5,option3,0
2024-01-20 23:16:48,2024-01-21 23:00:59,81,23,option1,0
2024-01-20 23:16:49,2024-01-22 13:00:41,93,13,option2,0
2024-01-20 23:16:49,2024-01-21 09:00:36,40,9,option3,1
2024-01-20 23:16:50,2024-01-21 18:00:18,18,18,option1,0
2024-01-20 23:16:50,2024-01-21 20:00:09,83,20,option3,0
2024-01-20 23:16:51,2024-01-22 10:00:12,73,10,option3,0
2024-01-20 23:16:51,2024-01-22 05:00:36,44,5,option3,1
2024-01-20 23:16:52,2024-01-21 17:00:14,5,17,option1,1
2024-01-20 23:16:52,2024-01-21 21:00:08,55,21,option3,1
2024-01-20 23:16:53,2024-01-22 14:00:03,39,14,option3,1
2024-01-20 23:16:53,2024-01-22 06:00:12,62,6,option3,1
2024-01-20 23:16:54,2024-01-22 10:00:56,28,10,option3,1
2024-01-20 23:16:54,2024-01-22 04:00:49,82,4,option2,0
2024-01-20 23:16:55,2024-01-22 13:00:43,4,13,option1,1
2024-01-20 23:16:56,2024-01-21 17:00:07,108,17,option3,1
2024-01-20 23:16:56,2024-01-22 12:00:54,91,12,option3,1
2024-01-20 23:16:56,2024-01-21 08:00:24,19,8,option1,0
2024-01-20 23:16:57,2024-01-21 17:00:16,19,17,option2,1
2024-01-20 23:16:58,2024-01-21 12:00:48,63,12,option2,0
2024-01-20 23:16:58,2024-01-21 03:00:57,48,3,option2,0
2024-01-20 23:16:59,2024-01-21 17:00:16,15,17,option1,0
2024-01-20 23:17:00,2024-01-22 21:00:09,11,21,option2,0
2024-01-20 23:17:01,2024-01-22 11:00:42,85,11,option2,0
2024-01-20 23:17:01,2024-01-22 06:00:24,105,6,option3,1
2024-01-20 23:17:02,2024-01-21 23:00:25,5,23,option1,1
2024-01-20 23:17:02,2024-01-21 11:00:35,68,11,option3,0
2024-01-20 23:17:03,2024-01-21 14:00:36,47,14,option3,1
2024-01-20 23:17:03,2024-01-22 15:00:10,47,15,option2,0
2024-01-20 23:17:04,2024-01-22 14:00:19,75,14,option3,0
2024-01-20 23:17:04,2024-01-22 03:00:33,38,3,option1,0
2024-01-20 23:17:05,2024-01-22 20:00:01,9,20,option2,0
2024-01-20 23:17:05,2024-01-22 19:00:22,54,19,option3,1
2024-01-20 23:17:06,2024-01-21 04:00:24,5,4,option1,1
2024-01-20 23:17:07,2024-01-22 02:00:16,88,2,option3,1
2024-01-20 23:17:07,2024-01-22 00:00:49,56,0,option3,1
2024-01-20 23:17:08,2024-01-21 19:00:22,113,19,option3,1
2024-01-20 23:17:09,2024-01-21 16:00:38,18,16,option2,1
2024-01-20 23:17:09,2024-01-21 16:00:38,28,16,option2,1
2024-01-20 23:17:10,2024-01-22 00:00:14,96,0,option2,0
2024-01-20 23:17:10,2024-01-22 13:00:14,117,13,option2,0
2024-01-20 23:17:11,2024-01-22 04:00:17,102,4,option2,0
2024-01-20 23:17:11,2024-01-22 11:00:11,22,11,option2,1
2024-01-20 23:17:12,2024-01-22 03:00:17,33,3,option3,1
2024-01-20 23:17:12,2024-01-22 17:00:11,82,17,option3,1
2024-01-20 23:17:13,2024-01-21 12:00:48,52,12,option1,0
2024-01-20 23:17:13,2024-01-22 07:00:09,4,7,option3,0
2024-01-20 23:17:14,2024-01-22 03:00:11,106,3,option3,1
2024-01-20 23:17:15,2024-01-22 15:00:33,7,15,option3,0
2024-01-20 23:17:15,2024-01-22 01:00:10,49,1,option2,0
2024-01-20 23:17:16,2024-01-22 06:00:27,63,6,option1,0
2024-01-20 23:17:16,2024-01-21 10:00:39,80,10,option2,0
2024-01-20 23:17:17,2024-01-21 15:00:37,27,15,option3,1
2024-01-20 23:17:17,2024-01-22 03:00:43,115,3,option2,0
2024-01-20 23:17:18,2024-01-22 00:00:53,119,0,option1,0
2024-01-20 23:17:18,2024-01-21 19:00:17,8,19,option2,0
2024-01-20 23:17:19,2024-01-21 19:00:56,7,19,option2,0
2024-01-20 23:17:19,2024-01-21 10:00:19,77,10,option1,0
2024-01-20 23:17:20,2024-01-22 02:00:41,14,2,option2,0
2024-01-20 23:17:20,2024-01-21 06:00:32,22,6,option1,1
2024-01-20 23:17:21,2024-01-22 00:00:55,76,0,option3,1
2024-01-20 23:17:21,2024-01-22 04:00:50,105,4,option3,1
2024-01-20 23:17:22,2024-01-22 17:00:07,81,17,option3,0
2024-01-20 23:17:22,2024-01-21 16:00:54,82,16,option2,0
2024-01-20 23:17:23,2024-01-21 21:00:43,38,21,option1,0
2024-01-20 23:17:23,2024-01-22 10:00:53,86,10,option3,1
2024-01-20 23:17:24,2024-01-21 16:00:39,4,16,option1,0
2024-01-20 23:17:24,2024-01-22 00:00:40,86,0,option2,0
2024-01-20 23:17:25,2024-01-21 18:00:16,84,18,option3,0
2024-01-20 23:17:25,2024-01-21 22:00:53,43,22,option3,1
2024-01-20 23:17:26,2024-01-22 02:00:40,11,2,option2,0
2024-01-20 23:17:26,2024-01-22 14:00:11,45,14,option3,1
2024-01-20 23:17:27,2024-01-21 21:00:27,114,21,option3,1
2024-01-20 23:17:27,2024-01-22 06:00:58,40,6,option1,0
2024-01-20 23:17:28,2024-01-21 23:00:47,6,23,option1,0
2024-01-20 23:17:29,2024-01-22 14:00:50,67,14,option3,1
2024-01-20 23:17:29,2024-01-21 18:00:40,9,18,option1,0
2024-01-20 23:17:30,2024-01-22 02:00:41,88,2,option1,0
2024-01-20 23:17:30,2024-01-22 09:00:57,107,9,option3,1
2024-01-20 23:17:31,2024-01-22 02:00:45,102,2,option2,0
2024-01-20 23:17:31,2024-01-22 15:00:01,95,15,option2,0
2024-01-20 23:17:32,2024-01-21 07:00:28,28,7,option3,1
2024-01-20 23:17:32,2024-01-21 23:00:28,27,23,option3,1
2024-01-20 23:17:33,2024-01-21 08:00:34,77,8,option3,0
2024-01-20 23:17:33,2024-01-22 11:00:20,71,11,option3,1
2024-01-20 23:17:34,2024-01-21 07:00:58,74,7,option3,1
2024-01-20 23:17:34,2024-01-21 12:00:08,54,12,option3,1
2024-01-20 23:17:35,2024-01-21 11:00:48,3,11,option2,0
2024-01-20 23:17:35,2024-01-21 06:00:38,19,6,option1,1
2024-01-20 23:17:36,2024-01-22 10:00:17,99,10,option3,0
2024-01-20 23:17:36,2024-01-22 03:00:25,89,3,option3,1
2024-01-20 23:17:37,2024-01-22 14:00:15,117,14,option3,1
2024-01-20 23:17:37,2024-01-22 01:00:14,64,1,option3,1
2024-01-20 23:17:38,2024-01-21 06:00:14,16,6,option1,1
2024-01-20 23:17:38,2024-01-21 04:00:30,117,4,option3,1
2024-01-20 23:17:39,2024-01-22 10:00:26,31,10,option3,1
2024-01-20 23:17:39,2024-01-21 15:00:23,0,15,option1,1
2024-01-20 23:17:39,2024-01-22 11:00:48,49,11,option1,0
2024-01-20 23:17:40,2024-01-21 23:00:36,62,23,option1,0
2024-01-20 23:17:40,2024-01-21 19:00:18,10,19,option1,1
2024-01-20 23:17:41,2024-01-22 07:00:46,16,7,option1,0
2024-01-20 23:17:42,2024-01-21 22:00:33,50,22,option1,0
2024-01-20 23:17:42,2024-01-21 15:00:43,38,15,option3,0
2024-01-20 23:17:43,2024-01-22 02:00:01,55,2,option2,0
2024-01-20 23:17:43,2024-01-22 05:00:36,95,5,option3,1
2024-01-20 23:17:44,2024-01-21 20:00:31,23,20,option2,1
2024-01-20 23:17:44,2024-01-22 01:00:47,23,1,option1,1
2024-01-20 23:17:45,2024-01-22 05:00:18,0,5,option1,1
2024-01-20 23:17:45,2024-01-21 03:00:38,55,3,option3,1
2024-01-20 23:17:46,2024-01-21 11:00:03,111,11,option2,0
2024-01-20 23:17:46,2024-01-22 13:00:33,94,13,option1,0
2024-01-20 23:17:47,2024-01-21 14:00:02,20,14,option2,1
2024-01-20 23:17:47,2024-01-22 04:00:25,20,4,option1,1
2024-01-20 23:17:48,2024-01-22 06:00:56,44,6,option3,1
